Dauerzaehlstellennummer;Dauerzaehlstellenname;Landesnummer;Landeskuerzel;Straßenklasse;Straßennummer;Straßennumernzusatz;Nahziel_Richtung_1;Himmelsrichtung_Richtung_1;Nahziel_Richtung_2;Himmelsrichtung_Richtung_2;Koordinaten_UTM32_E;Koordinaten_UTM32_N
1101;Bad Oldesloe;1;SH;A;1;;AS Reinfeld;N;AS Bad Oldesloe;S;594121,056;5961309,270
1102;Barsbüttel;1;SH;A;1;;AS Barsbüttel;N;AK Kreuz Hamburg-Ost (A24);S;578184,972;5935581,358
1104;Rumohr;1;SH;A;215;;AK Kreuz Kiel-West (A210);N;AS Blumenthal;S;566924,124;6011849,671
1105;Neustadt i. H.-Süd;1;SH;A;1;;AS Neustadt i.H.-Pelzerhaken;N;AS Neustadt i.H.-Mitte;S;616449,017;5996536,140
1106;Einfeld;1;SH;A;7;;AD Dreieck Bordesholm (A215);N;AS Neumünster-Nord;S;562466,500;5998018,883
1107;Owschlag;1;SH;A;7;;AS Owschlag;N;AS Rendsburg/Büdelsdorf;S;541658,159;6028166,846
1108;Bad Schwartau;1;SH;A;1;;AS Bad Schwartau;N;AS Lübeck-Zentrum;S;609762,070;5972762,429
1109;Ellund;1;SH;A;7;;AS GÜG Ellund;N;AS Flensburg/Harrislee;S;522137,411;6069898,776
1110;Gudow;1;SH;A;24;;AS Zarrentin;O;AS Hornbek;W;615433,500;5933199,000
1119;Krupunder;1;SH;A;23;;AS Halstenbek-Krupunder;N;AS Hamburg-Eidelstedt;S;558301,454;5942310,101
1124;Oldenburg (Holstein);1;SH;A;1;;AS Oldenburg i.H.-Nord;N;AS Oldenburg i.H.-Mitte;S;622474,230;6018516,918
1140;Börnsen;1;SH;A;25;;AS Anschluss (B404);O;AS Hamburg-Curslack;W;585568,268;5924291,408
1154;Nordoe 4;1;SH;A;23;;AS Itzehoe-Süd;N;AS Lägerdorf;S;534150,251;5971824,376
1156;AS Wankendorf (Stolpe);1;SH;A;21;;AS Wankendorf;N;AS Bornhöved;S;579303,143;5995614,943
1162;Melsdorf;1;SH;A;210;;AS Melsdorf;O;AS Achterwehr;W;567008,394;6018106,835
1163;Besdorf;1;SH;A;23;;AS Schafstedt;N;AS Hanerau-Hademarschen;S;521971,218;5990901,502
1166;Segeberg West 2;1;SH;A;21;;AS Wahlstedt;N;AS Bad Segeberg-Nord;S;583846,650;5977187,177
1170;Neddelsteenhof;1;SH;A;20;;AS Lübeck-Genin;O;AK Kreuz Lübeck (A1);W;605644,082;5967363,070
1171;Hüsby;1;SH;A;7;;AS Schleswig/Schuby;N;AS Schleswig/Jagel;S;532621,182;6039904,455
1172;Glinde (SH);1;SH;A;24;;AS Reinbek;O;AK Kreuz Hamburg-Ost (A1);W;580626,661;5935008,824
1173;Moorkaten;1;SH;A;7;;AS Kaltenkirchen;N;AS Henstedt-Ulzburg;S;560770,451;5964033,871
1177;Heide West;1;SH;A;23;;AS Anschluss (B5);N;AS Heide-West;S;502967,127;6004941,628
1189;Schuby;1;SH;A;7;;AS Tarp;N;AS Schleswig/Schuby;S;530415,476;6043922,746
1194;Kiel-West;1;SH;A;215;;AS Kiel-Mitte;N;AK Kreuz Kiel-West (A210);S;569952,500;6018673,000
1260;AK Rendsburg-Süd;1;SH;A;7;;AK Kreuz Rendsburg (A210);N;AS Warder;S;549683,500;6016351,500
1261;AK Rendsburg-Nord;1;SH;A;7;;AS Rendsburg/Büdelsdorf;N;AK Kreuz Rendsburg (A210);S;548750,000;6018455,500
1262;Gewerbepark Osterrönfeld;1;SH;A;210;;AK Kreuz Rendsburg (A7);O;AS Schacht-Audorf;W;546791,548;6016463,371
1263;Hüttener Berge;1;SH;A;7;;AS Owschlag;N;AS Rendsburg/Büdelsdorf;S;544743,000;6023062,500
1268;Hademarschen;1;SH;A;23;;AS Hanerau-Hademarschen;N;AS Schenefeld;S;524542,327;5989797,428
1269;Schafstedt;1;SH;A;23;;AS Schafstedt;N;AS Hanerau-Hademarschen;S;519526,000;5991654,000
1270;Albersdorf;1;SH;A;23;;AS Heide-Süd;N;AS Albersdorf;S;516812,000;5997160,500
1291;Reinfeld;1;SH;A;1;;AS Reinfeld;N;AS Bad Oldesloe;S;595429,000;5962479,000
3301;Bispingen;3;NI;A;7;;AS Evendorf;N;AS Bispingen;S;568919,299;5889392,710
3302;Bockel;3;NI;A;1;;AS Bockel;N;AS Stuckenborstel;S;518757,000;5893523,500
3303;Verden;3;NI;A;27;;AS Verden-Nord;N;AS Verden-Ost;S;517215,745;5866585,548
3304;Berkhof;3;NI;A;7;;AS Schwarmstedt;N;AS Berkhof;S;549775,951;5829565,983
3305;Lauenau;3;NI;A;2;;AS Bad Nenndorf;O;AS Lauenau;W;524589,500;5793474,500
3306;Peine;3;NI;A;2;;AS Peine;O;AS Hämelerwald;W;582738,130;5799987,986
3308;Hildesheim;3;NI;A;7;;AS Hildesheim;N; TR Hildesheimer Börde;S;568100,345;5777856,336
3309;Holdorf;3;NI;A;1;;AS Lohne/Dinklage;N;AS Holdorf;S;440440,798;5828955,770
3315;Hasbruch;3;NI;A;28;;AS Ganderkesee-West;O;AS Hude;W;465691,171;5878751,668
3335;Braunschweig-Rüningen;3;NI;A;39;;AS Braunschweig-Rüningen-Nord;N;AS Braunschweig-Rüningen-Süd;S;602202,500;5786284,000
3343;Stotel;3;NI;A;27;;AS Stotel;N;AS Hagen;S;472197,500;5920810,000
3349;Wemkendorf;3;NI;A;29;;AS Hahn-Lehmden;N;AS Rastede;S;444498,385;5901596,620
3350;Riepe;3;NI;A;31;;AS Emden-Ost;N;AS Riepe;S;388702,500;5914696,500
3351;Glüsingen;3;NI;A;1;;AS Hamburg-Harburg;N;AK Maschener Kreuz;S;568395,623;5918407,019
3352;Oldenburg-Hafen;3;NI;A;29;;AS Oldenburg-Hafen;N;AK Kreuz Oldenburg-Ost;S;451549,206;5886770,854
3354;Nordholz;3;NI;A;27;;AS Nordholz;N;AS Neuenwalde;S;477789,984;5950915,794
3357;Gildehaus;3;NI;A;30;;AS Gildehaus;O;AS GÜG Bad Bentheim;W;367603,601;5798339,144
3358;Bunderneuland;3;NI;A;280;;AD Dreieck Bunde;O; GÜG Bunde-West;W;381651,918;5893846,995
3368;Filsum;3;NI;A;28;;AS Filsum;O;AS Leer-Ost;W;405843,022;5901908,666
3369;Lathen;3;NI;A;31;;AS Lathen;N;AS Haren (Ems);S;380606,341;5859768,973
3420;Braunschweig-Wilhelmitor;3;NI;A;391;;AS Braunschweig-Lehndorf;N;AS Braunschweig-Weststadt;S;601415,500;5791306,500
3421;Beienrode;3;NI;A;2;;AS Rennau;O;AS Königslutter;W;627866,000;5795444,000
3422;Wolfsburg;3;NI;A;39;;AS Sandkamp;N;AS Wolfsburg-West;S;618180,187;5810191,106
3423;Scheppau;3;NI;A;39;;AK Wolfsburg/Königslutter (A2);N;AS Scheppau;S;617573,500;5796135,000
3424;Braunschweig-Hansestraße;3;NI;A;391;;AS Braunschweig-Hansestraße;N;AK Kreuz Ölper (A392);S;602689,000;5795529,500
3425;Braunschweig-Weststadt;3;NI;A;391;;AS Braunschweig-Weststadt;N;AS Braunschweig-Gartenstadt;S;602647,500;5789743,000
3426;Braunschweig-Ölper;3;NI;A;392;;AS Braunschweig-Hamburger Straße;O;AS Braunschweig-Celler Straße;W;603376,319;5793450,480
3427;Flöthe;3;NI;A;36;;AS Schladen-Nord;O;AS Flöthe;W;603273,504;5768172,100
3428;Braunschweig-Südwest;3;NI;A;39;;AK Braunschweig-Süd (A36/B4);N;AD Braunschweig-Südwest (A391);S;603690,500;5788376,500
3429;Braunschweig-Flughafen;3;NI;A;2;;AS Braunschweig-Ost;O;AS Braunschweig-Flughafen;W;608087,942;5796897,469
3430;Göttingen;3;NI;A;7;;AS Göttingen;N;AS Rosdorf;S;560966,997;5707695,259
3431;Lutterberg;3;NI;A;7;;AS Hann.Münden/Lutterberg;N;AS Kassel-Nord;S;542208,500;5688951,500
3432;Friedland;3;NI;A;38;;AS Arenshausen;O;AS Friedland;W;567862,000;5694564,000
3433;Hannover-Ost;3;NI;A;2;;AK Kreuz Hann.-Ost (A7);O;AS Hann.-Buchholz (A37);W;559239,210;5806103,696
3434;Kaltenweide;3;NI;A;352;;AS Langenhagen-Kaltenweide;O;AS Hannover-Flughafen;W;548875,080;5814129,749
3435;Hannover-Misburg;3;NI;A;37;;AK Hannover-Buchholz (A2);N;AS Hannover-Misburg;S;556483,500;5806890,500
3436;Hannover-Kirchhorst;3;NI;A;37;;AS Burgdorf;N;AK Hannover-Kirchhorst (A7);S;560798,427;5809301,741
3437;Isernhagen;3;NI;A;7;;AS Großburgwedel;N;AS Altwarmbüchen;S;558422,500;5812304,000
3438;Altwarmbüchen;3;NI;A;7;;AK Hannover-Kichhorst;N;AK Hannover-Ost;S;560644,000;5808163,500
3439;Hannover-Bothfeld;3;NI;A;2;;AS Hannover-Lahe;O;AS Hannover-Bothfeld;W;555748,363;5808881,894
3440;Wülferode;3;NI;A;7;;AS Hannover-Anderten;N;AS Laatzen;S;558859,000;5797501,000
3441;Laatzen;3;NI;A;37;;AS Messegelände (B6);N;AD Dreieck Hannover-Süd;S;556649,944;5795390,397
3442;Winsen;3;NI;A;39;;AS Winsen-Ost;N;AS Handorf;S;584011,500;5910040,500
3443;Tötensen;3;NI;A;261;;AS Tötensen (Rosengarten);N;AD Buchholzer Dreieck (A1);S;558970,597;5916409,131
3444;Dibbersen;3;NI;A;1;;AS Hittfeld;N;AS Dibbersen;S;564260,538;5914885,777
3445;Osnabrück-Hellern;3;NI;A;30;;AS Osnabrück-Sutthausen;O;AS Osnabrück-Hellern;W;433752,500;5788804,000
3446;Melle;3;NI;A;30;;AS Melle-Ost;O;AS Melle-West;W;454555,500;5782738,500
3447;Fledder;3;NI;A;33;;AS Osnabrück-Lüstringen;N;AS Osnabrück-Fledder;S;438521,000;5790753,500
3448;Mündrup;3;NI;A;33;;AS Harderberg;N;AS Borgloh/Kloster Oesede;S;439205,500;5785628,500
3449;Haarentor;3;NI;A;28;;AS Oldenburg-Haarentor;O;AD Oldenburg-West (A293);W;446013,000;5888887,000
3450;Wardenburg;3;NI;A;29;;AS Wardenburg;N;AS Großenkneten;S;446258,430;5871593,733
3451;Sande;3;NI;A;29;;AS Sande;N;AS Zetel;S;434627,000;5925428,000
3452;Stuhr;3;NI;A;28;;AS Groß-Mackenstedt;O;AD Dreieck Delmenhorst;W;479339,313;5874369,151
3453;Oldenburg-Etzhorn;3;NI;A;293;;AS Oldenburg-Etzhorn;N;AS Oldenburg-Nadorst;S;448024,521;5891458,800
3454;Wietmarschen;3;NI;A;31;;AS Wietmarschen;N;AS Lingen;S;378313,000;5816700,000
3455;Groß Ippener;3;NI;A;1;;AS Groß Ippener;N;AS Wildeshausen-Nord;S;465007,348;5863634,632
3456;Uphusen;3;NI;A;1;;AK Bremer Kreuz (A27);N;AS Uphusen/Mahndorf;S;498044,870;5876280,775
3457;Agathenburg;3;NI;A;26;;AS Horneburg;O;AS Dollern;W;538031,335;5932634,068
3460;Bockmerholz;3;NI;A;7;;AS Laatzen;N;AD Dreieck Hannover-Süd (A37);S;559638,500;5795403,500
3461;Müllingen;3;NI;A;7;;AD Dreieck Hannover-Süd (A37);N;AS Hildesheim-Drispenstedt;S;561110,000;5793836,000
3462;Hildesheim-Drispenstedt;3;NI;A;7;;AS Hildesheim-Drispenstedt;N;AS Hildesheim;S;566727,000;5781432,000
3463;Heersum;3;NI;A;7;; TR Hildesheimer Börde;N;AS Derneburg/Salzgitter;S;575105,000;5775046,500
3464;Holle;3;NI;A;7;;AS Derneburg/Salzgitter;N;AD Dreieck Salzgitter (A39);S;579666,000;5772344,000
3466;Schandelah;3;NI;A;39;;AS Scheppau;N;AS Cremlingen;S;615924,000;5792329,000
3467;Cremlingen;3;NI;A;39;;AS Cremlingen;N;AS Sickte;S;611998,500;5790424,000
3468;Braunschweig-Rautheim;3;NI;A;39;;AS Sickte;N;AS Braunschweig-Rautheim;S;608475,000;5789925,500
3469;Braunschweig-Südstadt;3;NI;A;39;;AS Braunschweig-Rautheim;N;AS Braunschweig-Südstadt;S;606076,000;5789325,000
3470;Salzgitter-Thiede;3;NI;A;39;;AS Braunschweig-Rüningen-Süd;N;AS Salzgitter-Thiede;S;600825,500;5784537,500
3471;Salzgitter-Üfingen;3;NI;A;39;;AS Salzgitter-Thiede;N;AS Salzgitter-Lebenstedt-Nord;S;596558,500;5783722,500
3472;Salzgitter-Lebenstedt;3;NI;A;39;;AS Salzgitter-Watenstedt;N;AS Salzgitter-Lebenstedt-Süd;S;592235,500;5777958,000
3473;Salzgitter-Lichtenberg;3;NI;A;39;;AS Salzgitter-Lebenstedt-Süd;N;AS Salzgitter-Lichtenberg;S;589960,000;5776871,000
3474;Salzgitter-Osterlinde;3;NI;A;39;;AS Salzgitter-Lichtenberg;N;AS Westerlinde;S;585383,000;5776787,000
3475;Baddeckenstedt;3;NI;A;39;;AS Westerlinde;N;AS Baddeckenstedt;S;582608,000;5774825,500
3476;Binder;3;NI;A;39;;AS Baddeckenstedt;N;AD Dreieck Salzgitter (A7);S;580988,000;5772147,000
3484;Watenbüttel;3;NI;A;2;;AK Braunschweig-Nord;O;AS Braunschweig-Hafen;W;601079,303;5797960,219
3485;Schwülper;3;NI;A;2;;AS Braunschweig-Hafen;O;AS Braunschweig-Watenbüttel;W;599523,930;5798534,014
3486;Meerdorf;3;NI;A;2;;AS Braunschweig-Watenbüttel;O;AS Peine-Ost;W;590198,156;5799486,771
3487;Peine-Ost;3;NI;A;2;;AS Peine-Ost;O;AS Peine;W;584999,719;5799200,961
3489;Immensen;3;NI;A;2;;AS Hämelerwald;O;AS Lehrte-Ost;W;571538,634;5803139,592
3490;Gümmer;3;NI;A;2;;AS Garbsen;O;AS Wunstorf-Luthe;W;535603,479;5807498,906
3491;Dedensen;3;NI;A;2;;AS Wunstorf-Luthe;O;AS Wunstorf-Kohlenfeld;W;533850,153;5805906,566
3492;Groß-Munzel;3;NI;A;2;;AS Wunstorf-Kohlenfeld;O;AS Bad Nenndorf;W;529952,642;5801688,301
3494;Hattendorf;3;NI;A;2;;AS Lauenau;O;AS Rehren;W;519469,116;5788161,335
3495;Rehren;3;NI;A;2;;AS Rehren;O;AS Bad Eilsen;W;510330,709;5785429,559
3496;Rinteln;3;NI;A;2;;AS Bad Eilsen;O;AS Veltheim;W;502621,274;5785543,134
3497;Emstunnel;3;NI;A;31;;AS Leer-West;N;AS Jemgum;S;393137,000;5899104,000
3498;Schüttorf;3;NI;A;31;;AK Kreuz Schüttorf (A30);N;AS Schüttorf-Ost;S;381249,053;5798782,811
3499;Salzbergen;3;NI;A;30;;AS Salzbergen;O;AK Kreuz Schüttorf (A31);W;385926,724;5800052,339
4602;Düderode;3;NI;A;7;;AS Seesen (Harz);N;AS Echte;S;575731,295;5740558,356
2401;HB-Weserbrücke;4;HB;A;1;;AS Bremen-Hemelingen;N;AS Bremen-Arsten;S;491483,500;5876179,500
2402;HB-Panrepel;4;HB;A;27;;AS Bremen-Sebaldsbrück;N;AK Bremer Kreuz (A1);S;498168,984;5877791,522
2403;HB-Schwarzer Weg;4;HB;A;27;;AS Bremen-Industriehäfen;N;AS Bremen-Überseestadt;S;483965,164;5886871,609
2410;HB-Silbersee;4;HB;A;1;;AS Bremen-Arsten;N;AS Bremen/Brinkum;S;487076,000;5874910,000
2411;HB-Mahndorfer See;4;HB;A;1;;AS Uphusen/Bremen-Mahndorf;N;AS Bremen-Hemelingen;S;496527,804;5875341,721
5001;Hünxe;5;NW;A;3;;AS Hünxe;N;AS Dinslaken-Nord;S;344774,678;5721689,025
5002;Breitscheid;5;NW;A;3;;AS Duisburg-Wedau;N;AK Kreuz Breitscheid (A52);S;348254,487;5695276,713
5003;AK Leverkusen (N);5;NW;A;3;;AS Opladen;N;AK Kreuz Leverkusen (A1);S;359972,714;5657022,767
5004;Leverkusen;5;NW;A;3;;AS Leverkusen;N;AS Köln-Mülheim;S;360674,500;5652141,987
5005;Siegburg;5;NW;A;3;;AS Lohmar;N;AK Kreuz Bonn-Siegburg (A560);S;374101,652;5630773,803
5006;Bad Honnef/Linz;5;NW;A;3;;AS Siebengebirge;N;AS Bad Honnef/Linz;S;379621,227;5615021,573
5007;Langenfeld;5;NW;A;59;;AS Rheindorf;N;AK Kreuz Leverkusen-West (A1);S;355513,406;5657454,221
5008;Würselen;5;NW;A;4;;AK Kreuz Aachen (A544);O;AS Aachen-Zentrum;W;297677,058;5631823,316
5010;Hürth;5;NW;A;1;;AS Hürth;N;AD Dreieck Erfttal (A61);S;344934,925;5634210,862
5011;Schloss Burg;5;NW;A;1;;AS Wermelskirchen;N;AS Burscheid;S;372170,334;5665204,627
5013;Meckenheim-Merl;5;NW;A;565;;AS Meckenheim-Nord;N;AS Meckenheim-Merl;S;362500,533;5611363,031
5014;Neuss-Erfttal-West;5;NW;A;57;;AS Neuss-Hafen;N;AS Neuss-Norf;S;340307,491;5671684,427
5015;Bensbg.Frankenforst;5;NW;A;4;;AS Berg. Gladbach-Bensberg;O;AS Berg. Gladbach-Frankenforst;W;369671,148;5645929,675
5016;Neuss-Holzheim;5;NW;A;46;;AS Neuss-Holzheim (B230);O;AS Kapellen;W;334355,938;5669340,671
5017;Jülich-Mersch;5;NW;A;44;;AS Titz;O;AS Jülich-Ost;W;315073,500;5649507,500
5018;Wankum;5;NW;A;40;;AS Wachtendonk;O;AS Wankum;W;312799,425;5696558,919
5019;Rheinberg;5;NW;A;57;;AS Alpen;N;AS Rheinberg;S;331132,737;5713108,842
5020;AK Aachen (S);5;NW;A;44;;AK Kreuz Aachen (A4);O;AS Aachen-Brand;W;300533,001;5631174,771
5021;AD Heumar (W);5;NW;A;4;;AD Dreieck Heumar (A3, A59);O;AK Kreuz Gremberg (A559);W;362370,854;5642677,870
5022;AK Moers (O);5;NW;A;40;;AS Moers (L475);O;AK Kreuz Moers (A57);W;333615,398;5701050,081
5023;AK Hilden (O);5;NW;A;46;;AS Hilden (L403);O;AK Kreuz Hilden (A3);W;356306,179;5673575,217
5024;AK OB-West (O);5;NW;A;42;;AS Oberhausen-Buschhausen;O;AK Kreuz Oberhausen-West (A3);W;348769,887;5706161,807
5026;Oberhausen-Sterkrade;5;NW;A;2;;AS Oberhausen-Königshardt;O;AK Kreuz Oberhausen (A3/A516);W;351907,776;5711923,028
5027;Lintorf;5;NW;A;52;;AD Dreieck Breitscheid (A524);O;AS Tiefenbroich;W;350071,045;5689699,505
5028;Essen-Bredeney;5;NW;A;52;;AS Essen-Rüttenscheid;O;AS Essen-Haarzopf;W;359118,149;5697954,495
5029;Bliesheim;5;NW;A;553;;AS Brühl-Süd;N;AK Kreuz Bliesheim (A1/A61);S;347355,121;5627582,865
5030;Neuss-Augustinusviertel;5;NW;A;57;;AS Übergang B1;N;AS Neuss-Hafen;S;340024,907;5672622,500
5032;Köln-Lövenich;5;NW;A;1;;AS Köln-Bocklemünd;N;AS Köln-Lövenich;S;349037,474;5647212,113
5033;Opladen II;5;NW;A;3;;AK Kreuz Langenfeld (A542);N;AS Opladen;S;359015,841;5658971,552
5034;Eckenhagen;5;NW;A;4;;AS Eckenhagen;O;AS Reichshof/Bergneustadt;W;405973,204;5646892,018
5035;AK Leverkusen (W);5;NW;A;1;;AK Kreuz Leverkusen (A3);N;AK Kreuz Leverkusen-West (A59);S;358801,279;5655933,361
5036;Godorf;5;NW;A;555;;AS Godorf;N;AS Wesseling;S;356814,201;5633837,110
5037;Essen-Kray;5;NW;A;40;;AS Gelsenkirchen-Süd;O;AS Essen-Kray;W;367671,203;5703759,470
5039;Ratingen;5;NW;A;524;;AD Dreieck Breitscheid (A52);O;AS Lintorf;W;349042,809;5690911,235
5040;Düsseldorf-Flehe;5;NW;A;46;;AS Düsseldorf-Bilk;O;AS Neuss-Uedesheim;W;344474,138;5671211,880
5041;Hochneukirch;5;NW;A;46;;AD Dreieck Holz (A44);O;AK Kreuz Mönchengladbach-Wanlo (A61);W;322082,702;5663220,515
5042;MG-Wickrath;5;NW;A;61;;AS Mönchengladbach-Wickrath;N;AS Mönchengladbach-Güdderath;S;319818,388;5667973,408
5043;AD Essen Ost (S);5;NW;A;52;;AD Dreieck Essen-Ost (A40);O;AS Essen-Bergerhausen;W;363654,541;5701451,466
5044;W-Oberbarmen;5;NW;A;46;;AS Wuppertal-Oberbarmen;O;AS Wuppertal-Wichlinghausen;W;377157,648;5685509,277
5045;W-Sonnborn;5;NW;A;46;;AS Wuppertal-Varresbeck;O;AD Dreieck Sonnborner Kreuz (A535);W;367363,500;5679121,000
5046;Schwalmtal;5;NW;A;52;;AS Hostert;O;AS Schwalmtal;W;309125,564;5675813,810
5047;Nettersheim;5;NW;A;1;;AS Nettersheim;N;AS Blankenheim (B51);S;334787,483;5596022,825
5048;Köln-Nord;5;NW;A;1;;AS Köln-Niehl;N;AK Kreuz Köln-Nord (A57);S;353494,558;5652816,707
5049;Rheinbr. Rodenkirchen;5;NW;A;4;;AS Köln-Poll;O;AK Kreuz Köln-Süd (A555);W;358240,500;5639990,500
5050;Hommersum;5;NW;A;57;;AS GÜG Goch-Autobahn;N;AS Kleve;S;296364,118;5728883,400
5051;Hennef;5;NW;A;560;;AS Hennef (Sieg)-Ost;O;AS Hennef (Sieg)-West;W;379842,386;5626505,825
5052;Neuss-Büttgen;5;NW;A;57;;AS Neuss-Büttgen;N;AK Kreuz Neuss-West (A46);S;336547,119;5673418,902
5053;Köln-Klettenberg;5;NW;A;4;;AS Köln-Klettenberg (B265);O;AK Kreuz Köln-West (A1);W;349601,100;5643183,753
5054;Neuss-Morgensternsheide;5;NW;A;57;;AS Neuss-Holzbüttgen;N;AK Neuss-Büttgen;S;335956,500;5674886,000
5055;AK Bonn Ost (W);5;NW;A;562;;AK Kreuz Bonn-Ost (A59/B42);O;AS Bonn-Ramersdorf;W;369870,623;5620639,744
5056;AD Bonn-Beuel (N);5;NW;A;59;;AD Dreieck Sankt Augustin-West (A560);N;AD Dreieck Beuel (A565);S;369012,500;5625811,000
5057;AD St. Augustin (N);5;NW;A;59;;AS Troisdorf;N;AD Dreieck Sankt Augustin-West (A560);S;369068,878;5629181,521
5058;AK BN-Siegburg (N);5;NW;A;3;;AS Lohmar;N;AK Kreuz Bonn-Siegburg (A560);S;376097,500;5626922,000
5059;AK Kerpen (N);5;NW;A;61;;AS Bergheim-Süd;N;AK Kreuz Kerpen (A4);S;337734,500;5641103,000
5060;Euskirchen/Bliesheim;5;NW;A;1;;AK Kreuz Bliesheim (A61/A553);N;AS Euskirchen (L264);S;346068,704;5625357,918
5061;AK Neuss-Süd (S);5;NW;A;57;;AK Kreuz Neuss-Süd (A46);N;AS Dormagen;S;345461,530;5666606,353
5062;Duisburg Süd;5;NW;A;59;;AS Duisburg-Großenbaum;N;AK Kreuz Duisburg-Süd (A524/B288);S;344262,640;5692040,691
5063;DU Beeckerwerth;5;NW;A;42;;AS Duisburg-Beeckerwerth;O;AS Duisburg-Baerl;W;339673,447;5705814,603
5064;AK Kamp-Lintfort (N);5;NW;A;57;;AS Kamp-Lintfort (L287);N;AK Kreuz Kamp-Lintfort (A42);S;331708,836;5707367,726
5065;AK Breitscheid (S);5;NW;A;3;;AK Kreuz Breitscheid (A52);N;AK Kreuz Ratingen-Ost (A44);S;351180,906;5690555,038
5066;Langenberg;5;NW;A;44;;AS Langenberg;O;AD Dreieck Velbert-Nord (A535);W;364221,140;5691399,795
5067;Birth (Tunnel Velbert);5;NW;A;44;;AS Velbert-Nord (B224);O;AS Hetterscheidt;W;361617,764;5688567,818
5068;Engelskirchen;5;NW;A;4;;AS Engelskirchen;O;AS Overath;W;385607,594;5647871,492
5069;Walsum;5;NW;A;59;;AS Dinslaken-West (B8);N;AS Dinslaken-Hiesfeld;S;343230,048;5712786,559
5070;Oberhausen-Holten;5;NW;A;3;;AK Kreuz Oberhausen (A2/A516);N;AS Oberhausen-Holten;S;348417,722;5710349,331
5071;Elten;5;NW;A;3;;AS GÜG Elten;N;AS Elten;S;305895,641;5752019,336
5072;AC-Vetschau;5;NW;A;4;;AS Aachen-Laurensberg;O;AS GÜG Vetschau;W;290737,091;5633380,802
5073;Straelen (Niederdorf);5;NW;A;40;;AS Straelen;O;AS Niederdorf;W;309274,556;5696128,262
5074;AC-Lichtenbusch;5;NW;A;44;;AS Aachen-Lichtenbusch;O;AS GÜG Lichtenbusch;W;296951,413;5622598,515
5075;Dremmen;5;NW;A;46;;AS Hückelhoven-West;O;AS Dremmen;W;301805,163;5658992,931
5076;Schwanenhaus;5;NW;A;61;; GüG NL;N;AS Nettetal-West;S;303549,596;5690551,050
5077;Aachen-Brand;5;NW;A;44;;AS Aachen-Brand;O;AS Aachen-Lichtenbusch;W;297389,447;5622998,001
5078;Neersen;5;NW;A;44;;AS Münchheide;O;AS Neersen (B7/L361);W;325704,842;5681960,626
5079;Ilverich;5;NW;A;44;;AS Düsseldorf-Messe/Stadion;O;AS Lank-Latum;W;337647,115;5684466,026
5080;Miel;5;NW;A;61;;AS Rheinbach;N;AS Miel;S;353489,113;5613463,919
5081;AK Neersen (N);5;NW;A;44;;AS Neersen;O;AK Kreuz Neersen (A52);W;324906,193;5680703,044
5082;Buir / Merzenich;5;NW;A;4;;AS Elsdorf;O;AS Merzenich;W;327560,655;5636425,908
5083;Frauenthal;5;NW;A;1;;AS Erftstadt;N;AK Kreuz Bliesheim (A61/A553);S;345713,500;5627771,000
5084;Holweide;5;NW;A;3;;AS Köln-Dellbrück;N;AK Kreuz Köln-Ost (A4);S;361902,500;5647308,000
5085;Willich-Schiefbahn;5;NW;A;52;;AS Schiefbahn;O;AK Kreuz Neersen (A44);W;326913,642;5678976,842
5086;Gremberghoven;5;NW;A;559;;AK Kreuz Köln-Gremberg (A4);N;AS Köln-Gremberghoven;S;362457,500;5641496,000
5087;Köln-Longerich;5;NW;A;57;;AS Köln-Longerich;N;AS Köln-Bickendorf;S;352790,000;5650591,000
5088;Meerbusch-Bovert;5;NW;A;57;;AK Kreuz Meerbusch (A44);N;AS Bovert;S;335313,171;5683674,624
5089;Flughafen Köln/Bonn;5;NW;A;59;;AD Köln Porz (A559);N;AS Flughafen Köln/Bonn;S;365704,000;5639684,000
5090;Düsseldorf-Urdenbach;5;NW;A;59;;AS Düsseldorf-Garath;N;AS Richrath (L353);S;353689,978;5666725,618
5097;Ratingen-Schwarzbach;5;NW;A;44;;AS Reichswaldallee (L455);O;AK Kreuz Düsseldorf-Nord (A52);W;346983,000;5683690,500
5100;Holzen;5;NW;A;1;;AS Schwerte;N;AK Westhofener Kreuz (A45);S;398244,500;5700050,500
5101;Hengsen;5;NW;A;1;;AK Kreuz Dortmund/Unna (A44);N;AS Schwerte;S;404598,978;5704894,927
5102;Oelde;5;NW;A;2;;AS Herzebrock-Clarholz;O;AS Oelde;W;442507,059;5741079,813
5103;Kirchlengern;5;NW;A;30;;AS Kirchlengern;O;AS Hiddenhausen;W;474731,001;5781873,627
5104;Dortmund Süd;5;NW;A;45;;AS Dortmund-Süd;N;AK Westhofener Kreuz (A1);S;396496,410;5699892,822
5105;Lüdenscheid Nord;5;NW;A;45;;AS Hagen-Süd;N;AS Lüdenscheid-Nord;S;400962,148;5682616,693
5106;Freudenberg;5;NW;A;45;;AS Freudenberg;N;AS Siegen;S;424065,393;5639116,372
5107;Herne;5;NW;A;43;;AS Herne-Eickel;N;AS Bochum-Riemke;S;375811,190;5709346,803
5108;Sprockhövel;5;NW;A;43;;AS Witten-Herbede;N;AS Bochum-Sprockhövel;S;379085,647;5693478,440
5109;Albachten;5;NW;A;43;;AK Kreuz Münster-Süd (A1);N;AS Senden;S;397680,534;5751634,066
